 6

      h        -0.930675         0.155864         -0.233991
      h        -0.755842        -2.279804          0.018609
      h         1.171935        -2.354905          0.074294
 6

     br         1.683779         0.557926         -0.002333
      c        -0.034776        -0.348446          0.066417
      c         0.216995        -1.877859         -0.045873
      h        -0.995700         0.192860         -0.213912
      h        -0.759209        -2.332098          0.092044
      h         1.082410        -2.300438          0.063388
 6

     br         1.685198         0.558523         -0.002184
      c        -0.043953        -0.346105          0.064051
      c         0.217834        -1.883150         -0.046908
      h        -1.008036         0.197303         -0.202304
      h        -0.759287        -2.351862          0.110833
      h         1.082707        -2.296727          0.061921
 6

     br         1.686700         0.559170         -0.002019
      c        -0.053436        -0.344684          0.061159
      c         0.217043        -1.887046         -0.047822
      h        -1.018455         0.199613         -0.188149
      h        -0.757639        -2.373357          0.129622
      h         1.095974        -2.298651          0.061454
 6

     br         1.691315         0.561192         -0.001525
      c        -0.082831        -0.344723          0.051824
      c         0.207912        -1.892292         -0.050695
      h        -1.031444         0.198850         -0.142040
      h        -0.740695        -2.439292          0.184789
      h         1.188561        -2.327167          0.067054
 6

     br         1.694263         0.562487         -0.001260
      c        -0.102270        -0.348036          0.046576
      c         0.199837        -1.892266         -0.052838
      h        -1.025502         0.197203         -0.115599
      h        -0.719227        -2.478498          0.218133
      h         1.257432        -2.348499          0.074675
 6

     br         1.699782         0.564920         -0.000818
      c        -0.137913        -0.364215          0.037716
      c         0.185797        -1.887041         -0.056555
      h        -1.006592         0.210136         -0.073215
      h        -0.652024        -2.541055          0.278225
      h         1.329743        -2.358699          0.087630
 6

     br         1.709649         0.569276         -0.000259
      c        -0.191383        -0.436113          0.027063
      c         0.174426        -1.860200         -0.060629
      h        -1.010047         0.325137         -0.034732
      h        -0.488479        -2.609244          0.372182
      h         1.167162        -2.209699          0.087318
 6

     br         1.716595         0.572541         -0.000124
      c        -0.227362        -0.502057          0.024182
      c         0.160365        -1.827622         -0.060991
      h        -0.963644         0.348363         -0.032978
      h        -0.430111        -2.625425          0.407972
      h         1.113138        -2.074802          0.078224
 6

     br         1.722043         0.575316         -0.000032
      c        -0.256272        -0.550508          0.021542
      c         0.140481        -1.800548         -0.059011
      h        -0.909535         0.324179         -0.033092
      h        -0.414067        -2.630064          0.420534
      h         1.196663        -2.008603          0.066654
 6

     br         1.683238         0.565626         -0.004903
      c         0.009067        -0.461054          0.061695
      c         0.158602        -1.839507         -0.009386
      h        -0.801838         0.167122         -0.064853
      h        -0.862876        -2.101467         -0.378692
      h         1.201027        -2.234900          0.208860
 6

     br         1.683775         0.565022         -0.004291
      c         0.004819        -0.444162          0.064705
      c         0.170701        -1.871012         -0.008308
      h        -0.911186         0.347997         -0.128769
      h        -0.876477        -2.131597         -0.290931
      h         1.188898        -2.163213          0.088454
 6

     br         1.683982         0.564989         -0.004143
      c         0.002416        -0.440259          0.064008
      c         0.170984        -1.873660         -0.007938
      h        -0.909856         0.355080         -0.131637
      h        -0.864091        -2.151066         -0.273091
      h         1.184280        -2.163002          0.065732
 6

     br         1.684225         0.564972         -0.003979
      c        -0.000528        -0.436046          0.063013
      c         0.170783        -1.875628         -0.007519
      h        -0.903126         0.356222         -0.132682
      h        -0.849346        -2.174394         -0.254300
      h         1.181335        -2.166021          0.042033
 6

     br         1.689102         0.565911         -0.001782
      c        -0.044982        -0.405887          0.045417
      c         0.157718        -1.853231         -0.001196
      h        -0.759445         0.236293         -0.110588
      h        -0.691351        -2.605036         -0.034163
      h         1.183380        -2.313009         -0.238068
 6

     br         1.691780         0.566764         -0.000946
      c        -0.052715        -0.417846          0.039517
      c         0.152420        -1.836689         -0.000198
      h        -0.841456         0.282003         -0.118983
      h        -0.624900        -2.741802          0.049521
      h         1.144628        -2.342744         -0.320482
 6

     br         1.694091         0.567633         -0.000343
      c        -0.058686        -0.431855          0.034481
      c         0.147551        -1.825626         -0.000291
      h        -0.912518         0.316114         -0.119315
      h        -0.567333        -2.806884          0.111090
      h         1.106349        -2.344380         -0.367853
 6

     br         1.695397         0.568156         -0.000028
      c        -0.062546        -0.439961          0.031512
      c         0.144712        -1.820460         -0.000548
      h        -0.945342         0.327918         -0.116418
      h        -0.535232        -2.829572          0.143428
      h         1.084659        -2.339235         -0.389353
 6

     br         1.698292         0.569371          0.000630
      c        -0.072629        -0.457469          0.024603
      c         0.138247        -1.811353         -0.001388
      h        -0.998181         0.335402         -0.103470
      h        -0.466482        -2.853720          0.210853
      h         1.039226        -2.317364         -0.428991
 6

     br         1.717361         0.578302          0.004366
      c        -0.175530        -0.539516         -0.024870
      c         0.095677        -1.803904         -0.005158
      h        -0.964373         0.059658          0.082912
      h        -0.148619        -2.630237          0.604868
      h         0.927237        -2.074263         -0.668028
 6

     br         1.675807         0.564016          0.002393
      c         0.091348        -0.452957         -0.046709
      c         0.142254        -1.790635          0.029256
      h        -0.797225        -0.011190          0.117016
      h        -0.786082        -2.318952          0.058557
      h         0.923147        -2.390312         -0.157549
 6

     br         1.674644         0.562684          0.002695
      c         0.098439        -0.425268         -0.052652
      c         0.136029        -1.821403          0.044372
      h        -0.813809         0.129164          0.113094
      h        -0.819706        -2.373215          0.046021
      h         1.056295        -2.333466         -0.274151
 6

     br         1.674600         0.562524          0.002739
      c         0.099029        -0.420427         -0.053614
      c         0.134385        -1.827991          0.047207
      h        -0.825684         0.166063          0.113128
      h        -0.824242        -2.383464          0.043027
      h         1.089149        -2.326461         -0.296941
 6

     br         1.674653         0.562416          0.002761
      c         0.098896        -0.415887         -0.054138
      c         0.132832        -1.834629          0.049686
      h        -0.836882         0.202313          0.111888
      h        -0.826958        -2.393683          0.039454
      h         1.119424        -2.318645         -0.317182
 6

     br         1.676516         0.562690          0.002567
      c         0.084425        -0.397946         -0.049678
      c         0.128872        -1.866630          0.055187
      h        -0.853635         0.339445          0.081397
      h        -0.808193        -2.443804          0.015393
      h         1.193223        -2.257740         -0.366228
 6

     br         1.677223         0.562910          0.002470
      c         0.078571        -0.395429         -0.047375
      c         0.129091        -1.872291          0.054775
      h        -0.847160         0.354009          0.070369
      h        -0.798584        -2.454112          0.009637
      h         1.189305        -2.241425         -0.364438
 6

     br         1.678985         0.563521          0.002224
      c         0.063981        -0.391755         -0.041476
      c         0.130528        -1.882192          0.052489
      h        -0.825496         0.368560          0.044267
      h        -0.775812        -2.476269         -0.002693
      h         1.164373        -2.206745         -0.349766
 6

     br         1.680044         0.563914          0.002075
      c         0.055323        -0.390714         -0.037936
      c         0.131635        -1.886239          0.050681
      h        -0.811296         0.368815          0.029601
      h        -0.763413        -2.488509         -0.009273
      h         1.145216        -2.189291         -0.337534
 6

     br         1.681222         0.564364          0.001911
      c         0.045839        -0.390301         -0.034049
      c         0.132868        -1.889551          0.048501
      h        -0.795822         0.364905          0.014178
      h        -0.750817        -2.501739         -0.016134
      h         1.123554        -2.172528         -0.322733
 6

     br         1.691817         0.568333          0.000636
      c        -0.038276        -0.408877         -0.001818
      c         0.136065        -1.888331          0.033530
      h        -0.716812         0.348040         -0.105746
      h        -0.671789        -2.605178         -0.075424
      h         1.102876        -2.153229         -0.249530
 6

     br         1.695880         0.569724          0.000171
      c        -0.067372        -0.427788          0.011307
      c         0.132906        -1.876822          0.030147
      h        -0.751794         0.398459         -0.158109
      h        -0.651980        -2.629930         -0.100854
      h         1.185219        -2.198550         -0.251386
 6

     br         1.697241         0.570169          0.000022
      c        -0.077195        -0.434792          0.015803
      c         0.132437        -1.872411          0.028907
      h        -0.765481         0.415708         -0.176838
      h        -0.645660        -2.635045         -0.108835
      h         1.209023        -2.214239         -0.251821
 6

     br         1.699974         0.571030         -0.000272
      c        -0.097573        -0.448820          0.025001
      c         0.133026        -1.863420          0.026031
      h        -0.788856         0.441662         -0.215458
      h        -0.632860        -2.639827         -0.124197
      h         1.242082        -2.242064         -0.250120
 6

     br         1.702859         0.571903         -0.000572
      c        -0.120191        -0.462923          0.034714
      c         0.135921        -1.854198          0.022349
      h        -0.803073         0.450326         -0.255557
      h        -0.619185        -2.637323         -0.138657
      h         1.252425        -2.262743         -0.243968
 6

     br         1.692296         0.580035         -0.000566
      c         0.022736        -0.460602          0.018346
      c         0.118649        -1.856740         -0.022331
      h        -0.973915         0.028653         -0.047415
      h        -0.753311        -2.412226          0.056652
      h         0.857116        -2.728937          0.082975
 6

     br         1.691154         0.578493         -0.000593
      c         0.003557        -0.395434          0.015350
      c         0.146846        -1.891974         -0.020326
      h        -0.903495         0.029160         -0.014568
      h        -0.828131        -2.474880          0.040595
      h         0.842842        -2.902414          0.080120
 6

     br         1.691215         0.577791         -0.000570
      c        -0.006108        -0.362632          0.012225
      c         0.166993        -1.925985         -0.017006
      h        -0.955236         0.090593          0.012516
      h        -0.884847        -2.477275          0.023383
      h         0.821131        -2.892048          0.066189
 6

     br         1.692423         0.577681         -0.000519
      c        -0.014214        -0.356960          0.008855
      c         0.173712        -1.954681         -0.012859
      h        -1.050355         0.168967          0.038114
      h        -0.870566        -2.402844          0.003108
      h         0.823366        -2.762020          0.047645
 6

     br         1.698465         0.579783         -0.000681
      c        -0.049638        -0.403887          0.008606
      c         0.145832        -1.948627         -0.006262
      h        -1.055785         0.163328          0.045866
      h        -0.814927        -2.253391         -0.045409
      h         1.053069        -2.583747          0.025638
 6

     br         1.700682         0.580647         -0.000740
      c        -0.063153        -0.425202          0.008880
      c         0.137185        -1.936484         -0.004194
      h        -1.019592         0.136462          0.045090
      h        -0.844893        -2.240720         -0.061804
      h         1.136897        -2.528007          0.019558
 6

     br         1.703712         0.581803         -0.000816
      c        -0.081599        -0.459736          0.009058
      c         0.128865        -1.914243         -0.000772
      h        -0.949333         0.099022          0.045173
      h        -0.918009        -2.253707         -0.088570
      h         1.220848        -2.421726          0.009351
 6

     br         1.705950         0.582718         -0.000875
      c        -0.092628        -0.487020          0.009389
      c         0.124538        -1.896675          0.001368
      h        -0.921300         0.085906          0.044856
      h        -0.957800        -2.277667         -0.105950
      h         1.239999        -2.340594          0.002249
 6

     br         1.707062         0.583179         -0.000903
      c        -0.097274        -0.501307          0.009517
      c         0.122641        -1.887803          0.002388
      h        -0.916329         0.086966          0.045167
      h        -0.969782        -2.291928         -0.113987
      h         1.237734        -2.299028         -0.001503
 6

     br         1.708141         0.583623         -0.000928
      c        -0.101373        -0.515767          0.009571
      c         0.120939        -1.879112          0.003420
      h        -0.916226         0.093812          0.046040
      h        -0.975771        -2.306982         -0.121690
      h         1.228042        -2.256830         -0.005583
 6

     br         1.713904         0.586123         -0.001060
      c        -0.123899        -0.585654          0.009348
      c         0.111714        -1.841380          0.008206
      h        -0.947676         0.171609          0.056618
      h        -0.906072        -2.381019         -0.154004
      h         1.116100        -2.073541         -0.027866
 6

     br         1.716092         0.587056         -0.001095
      c        -0.136219        -0.603513          0.008746
      c         0.106530        -1.833674          0.010348
      h        -0.944848         0.200244          0.063710
      h        -0.836226        -2.408068         -0.164079
      h         1.080372        -2.027253         -0.040412
 6

     br         1.724923         0.590916         -0.001137
      c        -0.216779        -0.590421          0.003265
      c         0.085097        -1.854636          0.023978
      h        -0.818468         0.216886          0.107280
      h        -0.566064        -2.622466         -0.224204
      h         1.205948        -2.037993         -0.117517
 6

     br         1.675399         0.568688          0.000660
      c         0.108824        -0.478218          0.008790
      c         0.107308        -1.788111          0.005773
      h        -0.671429         0.258690         -0.159025
      h        -0.791107        -2.521235          0.088323
      h         1.042789        -2.557445         -0.155337
 6

     br         1.675724         0.568828          0.000553
      c         0.108785        -0.479062          0.012161
      c         0.107741        -1.788000          0.003540
      h        -0.697925         0.254693         -0.173415
      h        -0.791455        -2.515661          0.092372
      h         1.039138        -2.561369         -0.150063
 6

     br         1.677415         0.569432          0.000007
      c         0.104163        -0.471318          0.027409
      c         0.112225        -1.805721         -0.006182
      h        -0.793731         0.217334         -0.232982
      h        -0.772653        -2.450566          0.098631
      h         0.984066        -2.518205         -0.119393
 6

     br         1.677991         0.569643         -0.000152
      c         0.101347        -0.467468          0.031386
      c         0.113853        -1.813419         -0.008732
      h        -0.811742         0.201061         -0.246422
      h        -0.766486        -2.427299          0.098299
      h         0.964661        -2.496014         -0.110052
 6

     br         1.682467         0.571564         -0.000889
      c         0.073255        -0.445956          0.048049
      c         0.120405        -1.854850         -0.021250
      h        -0.857115         0.075441         -0.286811
      h        -0.783383        -2.319961          0.106065
      h         0.931166        -2.391783         -0.068532
 6

     br         1.693105         0.576731         -0.001865
      c         0.004732        -0.435346          0.063552
      c         0.114972        -1.886266         -0.034784
      h        -0.910468        -0.086455         -0.298200
      h        -0.953301        -2.287141          0.128878
      h         1.199266        -2.420771         -0.026082
 6

     br         1.694475         0.577417         -0.001938
      c        -0.003450        -0.436270          0.064615
      c         0.114621        -1.889321         -0.035545
      h        -0.926889        -0.088881         -0.301714
      h        -0.961580        -2.289926          0.132516
      h         1.217941        -2.422040         -0.023989
 6

     br         1.698238         0.579315         -0.002150
      c        -0.025813        -0.441557          0.067586
      c         0.115242        -1.897744         -0.036783
      h        -0.978100        -0.074360         -0.316848
      h        -0.952552        -2.300662          0.139254
      h         1.223475        -2.411595         -0.019354
 6

     br         1.701697         0.581079         -0.002323
      c        -0.047926        -0.450143          0.069240
      c         0.118296        -1.905157         -0.036693
      h        -1.014431        -0.034042         -0.331164
      h        -0.896494        -2.318567          0.145431
      h         1.158927        -2.382020         -0.018100
 6

     br         1.702792         0.581643         -0.002367
      c        -0.055617        -0.453505          0.069302
      c         0.119766        -1.907267         -0.036391
      h        -1.019406        -0.016632         -0.334220
      h        -0.870692        -2.327424          0.148485
      h         1.126103        -2.369717         -0.018919
 6

     br         1.703856         0.582194         -0.002404
      c        -0.063516        -0.457067          0.069108
      c         0.121355        -1.909018         -0.035991
      h        -1.019954         0.002105         -0.336141
      h        -0.843390        -2.338342          0.152415
      h         1.090853        -2.357552         -0.020377
 6

     br         1.704889         0.582731         -0.002435
      c        -0.071635        -0.460812          0.068665
      c         0.122932        -1.910255         -0.035526
      h        -1.015876         0.021851         -0.336905
      h        -0.816087        -2.351773          0.157500
      h         1.056189        -2.346773         -0.022471
 6

     br         1.705891         0.583256         -0.002460
      c        -0.079974        -0.464734          0.067998
      c         0.124314        -1.910800         -0.035030
      h        -1.007173         0.042357         -0.336591
      h        -0.790289        -2.368170          0.164034
      h         1.025744        -2.338881         -0.025202
 6

     br         1.708737         0.584754         -0.002516
      c        -0.106135        -0.477659          0.065088
      c         0.125366        -1.906730         -0.033672
      h        -0.956543         0.106907         -0.331495
      h        -0.733017        -2.437877          0.194174
      h         0.993134        -2.346014         -0.037295
 6

     br         1.712569         0.586774         -0.002636
      c        -0.142921        -0.499802          0.061291
      c         0.118690        -1.888725         -0.032297
      h        -0.863123         0.196323         -0.325715
      h        -0.703960        -2.566867          0.248022
      h         1.086894        -2.415858         -0.058303
 6

     br         1.714561         0.587812         -0.002730
      c        -0.161530        -0.512786          0.060456
      c         0.114584        -1.878728         -0.031704
      h        -0.816428         0.243774         -0.329767
      h        -0.693368        -2.629183          0.274114
      h         1.143494        -2.446979         -0.069876
 6

     br         1.715641         0.588387         -0.002775
      c        -0.170892        -0.520343          0.059999
      c         0.112519        -1.873898         -0.031212
      h        -0.794788         0.267214         -0.332114
      h        -0.685890        -2.655868          0.285670
      h         1.165603        -2.456398         -0.075886
 6

     br         1.717830         0.589529         -0.002894
      c        -0.189545        -0.535023          0.060220
      c         0.109234        -1.866835         -0.030389
      h        -0.754529         0.312060         -0.342284
      h        -0.664018        -2.696083          0.303026
      h         1.192646        -2.459996         -0.086064
 6

     br         1.718950         0.590100         -0.002967
      c        -0.198885        -0.541942          0.060891
      c         0.108056        -1.864850         -0.030067
      h        -0.735975         0.332144         -0.349696
      h        -0.649332        -2.708736          0.308294
      h         1.196667        -2.453561         -0.089907
 6

     br         1.720092         0.590675         -0.003049
      c        -0.208263        -0.548455          0.061916
      c         0.107202        -1.863990         -0.029813
      h        -0.718472         0.349750         -0.358330
      h        -0.632272        -2.716194          0.311083
      h         1.194224        -2.441529         -0.092758
 6

     br         1.722457         0.591843         -0.003240
      c        -0.227177        -0.559984          0.064960
      c         0.106455        -1.865672         -0.029539
      h        -0.686789         0.375124         -0.378290
      h        -0.592518        -2.716216          0.309114
      h         1.171109        -2.401288         -0.095178
 6

     br         1.724949         0.593049         -0.003466
      c        -0.246285        -0.569266          0.069191
      c         0.106847        -1.871441         -0.029648
      h        -0.660302         0.384510         -0.400450
      h        -0.549635        -2.700145          0.297817
      h         1.128899        -2.342219         -0.092961
 6

     br         1.682557         0.557308          0.001069
      c         0.010937        -0.415190         -0.018831
      c         0.164534        -1.784833          0.000336
      h        -0.976683         0.075812          0.064951
      h        -0.600704        -2.559400          0.065501
      h         1.074346        -2.224478          0.004998
 6

     br         1.682082         0.557314          0.000968
      c         0.017102        -0.397898         -0.013521
      c         0.153328        -1.806702         -0.001181
      h        -0.927081         0.007964          0.028533
      h        -0.542453        -2.510865          0.067691
      h         1.064177        -2.151085          0.002003
 6

     br         1.680970         0.557098          0.000757
      c         0.028450        -0.377330         -0.005446
      c         0.140731        -1.826566         -0.004043
      h        -0.915644        -0.010610         -0.021704
      h        -0.582853        -2.522376          0.073910
      h         1.195680        -2.112411          0.000580
 6

     br         1.680927         0.557188          0.000702
      c         0.030965        -0.375237         -0.003380
      c         0.139064        -1.828599         -0.004889
      h        -0.932714        -0.002573         -0.034534
      h        -0.614880        -2.542140          0.076983
      h         1.238240        -2.108444          0.000126
 6

     br         1.680696         0.557299          0.000580
      c         0.036395        -0.371829          0.000992
      c         0.138565        -1.832138         -0.006677
      h        -0.973883         0.028030         -0.061423
      h        -0.686070        -2.584770          0.083423
      h         1.310230        -2.103554         -0.000538
 6

     br         1.678554         0.557044          0.000163
      c         0.043288        -0.361773          0.016013
      c         0.157312        -1.851175         -0.012374
      h        -0.995739         0.182518         -0.151904
      h        -0.806004        -2.609976          0.101554
      h         1.315650        -2.105791         -0.006418
 6

     br         1.676544         0.557097          0.000049
      c         0.013548        -0.366315          0.025214
      c         0.181234        -1.866306         -0.014860
      h        -0.734095         0.301181         -0.209575
      h        -0.616212        -2.400335          0.113585
      h         1.092254        -2.203896         -0.031589
 6

     br         1.676411         0.557147          0.000035
      c         0.009350        -0.369513          0.026473
      c         0.182187        -1.863422         -0.015197
      h        -0.705875         0.318518         -0.218709
      h        -0.606711        -2.386092          0.117238
      h         1.103730        -2.235699         -0.035938
 6

     br         1.676278         0.557186          0.000024
      c         0.005609        -0.373288          0.027888
      c         0.183427        -1.859073         -0.015684
      h        -0.682530         0.338856         -0.229856
      h        -0.610093        -2.380816          0.123261
      h         1.124135        -2.271196         -0.040959
 6

     br         1.675932         0.557250          0.000025
      c        -0.003165        -0.387603          0.033004
      c         0.190442        -1.839735         -0.017967
      h        -0.639206         0.412823         -0.275672
      h        -0.682283        -2.408616          0.154648
      h         1.201650        -2.382108         -0.060242
 6

     br         1.675853         0.557260          0.000043
      c        -0.005581        -0.392983          0.034896
      c         0.193653        -1.832374         -0.018862
      h        -0.630751         0.437735         -0.294269
      h        -0.715325        -2.424858          0.167908
      h         1.223119        -2.415124         -0.068146
 6

     br         1.675978         0.557332          0.000346
      c        -0.018327        -0.418783          0.043737
      c         0.210190        -1.800525         -0.022276
      h        -0.594730         0.506886         -0.395517
      h        -0.822328        -2.477753          0.233742
      h         1.240048        -2.508991         -0.121005
 6

     br         1.678200         0.557857          0.001563
      c        -0.045481        -0.441350          0.049140
      c         0.222706        -1.785505         -0.020712
      h        -0.521459         0.378511         -0.521052
      h        -0.683960        -2.389786          0.296375
      h         1.029948        -2.419707         -0.236128
 6

     br         1.678741         0.557999          0.001818
      c        -0.050223        -0.443262          0.049135
      c         0.222471        -1.785572         -0.019747
      h        -0.511793         0.344007         -0.537546
      h        -0.643580        -2.365806          0.304142
      h         0.996998        -2.396736         -0.258733
 6

     br         1.679340         0.558163          0.002092
      c        -0.055066        -0.445051          0.049003
      c         0.221517        -1.785559         -0.018545
      h        -0.503812         0.308418         -0.554826
      h        -0.602991        -2.342242          0.313298
      h         0.970751        -2.376396         -0.284779
 6

     br         1.679995         0.558350          0.002385
      c        -0.059951        -0.446819          0.048797
      c         0.219890        -1.785155         -0.017108
      h        -0.498160         0.273118         -0.573666
      h        -0.565189        -2.321199          0.325140
      h         0.953667        -2.360529         -0.315371
 6

     br         1.683145         0.559341          0.003741
      c        -0.079024        -0.454860          0.048135
      c         0.211260        -1.776581         -0.010673
      h        -0.507171         0.155215         -0.678301
      h        -0.494844        -2.304062          0.429719
      h         0.976273        -2.343657         -0.490104
 6

     br         1.692002         0.562607          0.007770
      c        -0.126271        -0.458135          0.039973
      c         0.204556        -1.768171         -0.003923
      h        -0.592264        -0.047989         -0.983320
      h        -0.476271        -2.485698          0.840725
      h         0.993258        -2.275632         -0.894546
 6

     br         1.704125         0.564912          0.020023
      c        -0.245933        -0.346495         -0.054044
      c         0.192296        -1.866484          0.034233
      h        -0.370593        -0.488174         -1.100127
      h         0.845941        -2.460940          0.896154
      h         0.074683        -2.199065         -1.126936
 6

     br         1.694006         0.563022          0.035458
      c        -0.067591        -0.519034         -0.199572
      c         0.143497        -1.750320          0.044926
      h        -0.668826         0.107361         -0.983561
      h         1.089836        -1.881632          0.181570
      h        -0.617731        -2.554424         -0.131552
 6

     br         1.690469         0.562400          0.038362
      c        -0.017514        -0.544613         -0.241610
      c         0.124658        -1.734548          0.037848
      h        -0.727647         0.164751         -0.793684
      h         1.107967        -1.776910          0.044288
      h        -0.671393        -2.551009          0.173384
 6

     br         1.689212         0.562168          0.039302
      c        -0.001099        -0.549503         -0.256921
      c         0.116190        -1.731695          0.035825
      h        -0.744842         0.177265         -0.721779
      h         1.140365        -1.754089          0.005615
      h        -0.682595        -2.543952          0.272936
 6

     br         1.687923         0.561927          0.040223
      c         0.015016        -0.552302         -0.272812
      c         0.107229        -1.730407          0.034209
      h        -0.760579         0.186697         -0.646797
      h         1.179030        -1.737436         -0.030094
      h        -0.689551        -2.533132          0.370049
 6

     br         1.686605         0.561678          0.041122
      c         0.030762        -0.552964         -0.289210
      c         0.098153        -1.730781          0.033083
      h        -0.774677         0.193210         -0.569510
      h         1.219367        -1.727044         -0.062798
      h        -0.691851        -2.518166          0.463785
 6

     br         1.679714         0.560341          0.045185
      c         0.101847        -0.528058         -0.374435
      c         0.058924        -1.754500          0.035441
      h        -0.809957         0.185233         -0.175394
      h         1.353785        -1.769324         -0.175457
      h        -0.629643        -2.377271          0.850987
 6

     br         1.671214         0.558525          0.048887
      c         0.160915        -0.464620         -0.461530
      c         0.040372        -1.801944          0.049055
      h        -0.727035         0.092434          0.206869
      h         1.257801        -2.003660         -0.189480
      h        -0.432244        -2.098298          1.068005
 6

     br         1.667174         0.557564          0.050196
      c         0.176520        -0.431588         -0.489291
      c         0.046963        -1.821481          0.054735
      h        -0.629469         0.024196          0.314156
      h         1.104770        -2.173451         -0.152195
      h        -0.324104        -1.945648          1.083923
 6

     br         1.657935         0.555609          0.051921
      c         0.185060        -0.368415         -0.500700
      c         0.099842        -1.836591          0.047807
      h        -0.328502        -0.109720          0.305009
      h         0.655567        -2.855299         -0.050901
      h        -0.181957        -1.548978          1.075291
 6

     br         1.690425         0.575621         -0.005167
      c        -0.008535        -0.475001          0.094329
      c         0.081950        -1.830046         -0.003627
      h        -0.577035         0.255971         -0.352841
      h        -0.473097        -2.564955         -0.240830
      h         1.151399        -2.592535         -0.079644
 6

     br         1.693000         0.577117         -0.005545
      c        -0.023855        -0.480541          0.098661
      c         0.081436        -1.835851         -0.004441
      h        -0.586518         0.251691         -0.356444
      h        -0.452457        -2.573100         -0.270144
      h         1.126659        -2.562526         -0.058901
 6

     br         1.701275         0.581889         -0.006722
      c        -0.069790        -0.501971          0.112474
      c         0.086776        -1.850066         -0.005651
      h        -0.649209         0.251724         -0.373930
      h        -0.464110        -2.650437         -0.390452
      h         1.034943        -2.435643          0.021280
 6

     br         1.707129         0.585239         -0.007505
      c        -0.100685        -0.518555          0.121468
      c         0.092536        -1.858899         -0.006379
      h        -0.709178         0.252147         -0.384890
      h        -0.507517        -2.712633         -0.482752
      h         0.978229        -2.334208          0.087612
 6

     br         1.713374         0.588801         -0.008292
      c        -0.133398        -0.536017          0.129894
      c         0.095687        -1.868314         -0.008427
      h        -0.775249         0.243177         -0.389774
      h        -0.556442        -2.759289         -0.571627
      h         0.955169        -2.238272          0.167196
 6

     br         1.686081         0.586047          0.000842
      c         0.108377        -0.517121         -0.012582
      c         0.056280        -1.882458          0.002885
      h        -0.725138         0.097295          0.020316
      h        -1.002921        -2.160741          0.064618
      h         1.074933        -2.545111         -0.036423
 6

     br         1.686607         0.586624          0.000614
      c         0.105437        -0.514275         -0.010248
      c         0.058001        -1.889692          0.002816
      h        -0.719273         0.114755          0.019363
      h        -1.034227        -2.175064          0.046921
      h         1.073238        -2.541858         -0.026752
 6

     br         1.690068         0.589870         -0.000861
      c         0.088216        -0.492452          0.005148
      c         0.069164        -1.941425          0.001738
      h        -0.730820         0.256819          0.013141
      h        -1.096160        -2.279482         -0.066133
      h         0.945013        -2.481365          0.038545
 6

     br         1.699766         0.596720         -0.002860
      c         0.035398        -0.487527          0.026129
      c         0.031855        -1.972045         -0.003070
      h        -0.733903         0.313198          0.003438
      h        -0.816077        -2.459827         -0.197821
      h         0.977528        -2.593487          0.145363
 6

     br         1.703558         0.599049         -0.003437
      c         0.012380        -0.492361          0.032057
      c         0.023504        -1.967923         -0.003238
      h        -0.716811         0.275920          0.000821
      h        -0.788417        -2.558095         -0.249538
      h         1.008034        -2.633665          0.176730
 6

     br         1.706094         0.600500         -0.003752
      c        -0.002607        -0.497719          0.035085
      c         0.022851        -1.963809         -0.002320
      h        -0.715603         0.252341          0.000408
      h        -0.798823        -2.632436         -0.285163
      h         1.004008        -2.635729          0.190735
 6

     br         1.720071         0.607198         -0.004618
      c        -0.079200        -0.557762          0.037300
      c         0.027649        -1.957262          0.000762
      h        -0.890508         0.233535          0.030012
      h        -0.741920        -2.709308         -0.344201
      h         0.877839        -2.433806          0.226505
 6

     br         1.724784         0.608909         -0.004561
      c        -0.113469        -0.576303          0.030665
      c         0.018898        -1.957832         -0.002166
      h        -0.919037         0.186122          0.063617
      h        -0.680858        -2.598775         -0.311311
      h         0.986800        -2.405611          0.270015
 6

     br         1.735076         0.612586         -0.003980
      c        -0.192794        -0.610201          0.011157
      c         0.038364        -1.946104          0.005075
      h        -0.966250         0.070711          0.140095
      h        -0.857254        -2.600945         -0.318508
      h         1.113902        -2.316400          0.302370
 6

     br         1.677640         0.574117         -0.002424
      c         0.144874        -0.533081          0.043462
      c         0.072858        -1.795491         -0.005024
      h        -0.789230         0.169843         -0.147766
      h        -0.793666        -2.351130         -0.148568
      h         0.966351        -2.327496          0.030348
 6

     br         1.677639         0.573919         -0.002506
      c         0.139793        -0.511716          0.043545
      c         0.079512        -1.803843         -0.009873
      h        -0.729810         0.108856         -0.121987
      h        -0.853948        -2.411520         -0.147473
      h         0.948521        -2.345537          0.066843
 6

     br         1.678543         0.573532         -0.002574
      c         0.124393        -0.434981          0.043692
      c         0.090988        -1.853699         -0.026590
      h        -0.694149         0.053716         -0.061909
      h        -0.953382        -2.518065         -0.116134
      h         0.988235        -2.473452          0.178579
 6

     br         1.693131         0.578563         -0.001038
      c         0.036968        -0.362078          0.022793
      c         0.118301        -1.985082         -0.049570
      h        -1.147880         0.313253          0.043197
      h        -0.861655        -2.424840          0.096499
      h         0.923599        -2.523634          0.264486
 6

     br         1.699233         0.580821         -0.000701
      c        -0.015879        -0.365401          0.016225
